Order Date,Order ID,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_Normalized
2016-08-09,CA-2016-162166,2016-11-09,First Class,NM-18520,Consumer,United States,Moreno Valley,California,92553.0,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,26.4,0.0014768511412452338
2016-08-09,CA-2016-162166,2016-11-09,First Class,NM-18520,Consumer,United States,Moreno Valley,California,92553.0,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.88,0.0023614532023223207
2016-08-10,CA-2016-125710,,Standard Class,BT-11680,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.44,0.0001648057069861962
2016-08-10,CA-2016-168529,2016-12-10,Standard Class,MB-17305,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,0.008305659041678815
2016-08-10,CA-2016-131352,,Standard Class,GH-14485,Corporate,United States,Dallas,Texas,75081.0,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,0.004127228634317279
2016-08-11,CA-2016-109386,,Second Class,RH-19600,Consumer,United States,Hampton,Virginia,23666.0,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,0.015160753566666367
2016-08-11,CA-2016-117611,2016-10-11,Second Class,MZ-17335,Home Office,United States,San Diego,California,92024.0,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,0.021224392113235464
2016-08-11,CA-2016-109386,,Second Class,RH-19600,Consumer,United States,Hampton,Virginia,23666.0,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,0.010628025176186101
2016-08-11,CA-2016-109386,,Second Class,RH-19600,Consumer,United States,Hampton,Virginia,23666.0,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.2,0.012894389371426233
2016-08-11,CA-2016-117611,2016-10-11,Second Class,MZ-17335,Home Office,United States,San Diego,California,92024.0,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,5.0,0.00025395165112574754
2016-08-11,CA-2016-109386,,Second Class,RH-19600,Consumer,United States,Hampton,Virginia,23666.0,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.9,0.0015625683952255717
2016-08-11,CA-2016-105634,,Standard Class,HA-14905,Consumer,United States,Franklin,Massachusetts,2038.0,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,11.65,0.0006339648104385787
2016-08-11,CA-2016-109386,,Second Class,RH-19600,Consumer,United States,Hampton,Virginia,23666.0,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,0.002507172534088895
2016-08-11,CA-2016-108259,,Standard Class,NS-18640,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,31.504,0.0017685183841223303
2016-08-11,CA-2016-108259,,Standard Class,NS-18640,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04,0.0002562374445652232
2016-08-11,CA-2016-108259,,Standard Class,NS-18640,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,39.879,0.0022471063855125494
2016-08-11,CA-2016-108259,,Standard Class,NS-18640,Corporate,United States,Jacksonville,North Carolina,28540.0,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,0.00023749393836152268
2016-08-11,CA-2016-114811,2016-08-11,Same Day,KD-16495,Corporate,United States,New York City,New York,10024.0,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,0.0006436794325563502
2016-08-11,CA-2016-114811,2016-08-11,Same Day,KD-16495,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,0.03139674436726209
2016-08-11,US-2016-151407,2016-12-11,Standard Class,RD-19585,Consumer,United States,Dubuque,Iowa,52001.0,Central,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,263.96,0.015052178378291271
2016-08-11,CA-2016-114811,2016-08-11,Same Day,KD-16495,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,0.003805503207711079
2016-08-11,CA-2016-111990,,Standard Class,DB-13660,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,10.476,0.0005668767729899676
2016-08-11,CA-2016-154886,2016-12-11,Standard Class,SW-20455,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,119.9,0.006819893306019625
2016-08-11,CA-2016-114811,2016-08-11,Same Day,KD-16495,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,0.032984456490321896
2016-08-11,CA-2016-117086,2016-12-11,Standard Class,QJ-19255,Corporate,United States,Burlington,Vermont,10024.0,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,0.25168551550985135
2016-08-11,CA-2016-114811,2016-08-11,Same Day,KD-16495,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,0.26533741682711987
2016-08-11,CA-2016-123568,,Standard Class,SC-20095,Consumer,United States,West Jordan,Utah,84084.0,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,0.005207266034469536
2016-08-11,CA-2016-123568,,Standard Class,SC-20095,Consumer,United States,West Jordan,Utah,84084.0,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,5.04,0.0002562374445652232
2016-08-11,CA-2016-164441,,Standard Class,AC-10450,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,52.272,0.002955302337898101
2016-08-11,CA-2016-123568,,Standard Class,SC-20095,Consumer,United States,West Jordan,Utah,84084.0,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69,0.003779216583157108
2016-08-11,CA-2016-164441,,Standard Class,AC-10450,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,0.0009934058287961287
2016-08-11,CA-2016-123568,,Standard Class,SC-20095,Consumer,United States,West Jordan,Utah,84084.0,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,92.94,0.00527926852781302
2016-08-12,CA-2016-129532,2016-12-12,Standard Class,YS-21880,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236.0,0.013454408764097774
2016-08-12,CA-2016-135622,2016-11-12,Second Class,TT-21460,Home Office,United States,Fort Worth,Texas,76106.0,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,0.0981659136310663
2016-08-12,CA-2016-135622,2016-11-12,Second Class,TT-21460,Home Office,United States,Fort Worth,Texas,76106.0,Central,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,360.712,0.020581055549695033
2016-08-12,CA-2016-103205,2016-10-12,Second Class,JJ-15760,Home Office,United States,Houston,Texas,77036.0,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,0.0068233219961788385
2016-08-12,CA-2016-129532,2016-12-12,Standard Class,YS-21880,Corporate,United States,Los Angeles,California,90036.0,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,0.012652095266841813
2016-08-12,CA-2016-156118,2016-12-12,Standard Class,HG-14965,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,0.0008651728168415432
2016-09-01,CA-2016-119480,,Standard Class,CC-12685,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,42.76,0.002411740657990785
2016-09-01,CA-2016-119480,,Standard Class,CC-12685,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,0.006043866433317633
2016-09-01,CA-2016-119480,,Standard Class,CC-12685,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,163.44,0.0093079794648889
2016-09-01,CA-2016-119480,,Standard Class,CC-12685,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,0.0029140437663155647
2016-09-02,CA-2016-146038,,Standard Class,SJ-20215,Consumer,United States,Los Angeles,California,90049.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92,0.011621202425638282
2016-09-02,CA-2016-135391,2016-11-02,Second Class,FA-14230,Corporate,United States,San Antonio,Texas,78207.0,Central,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,0.002298822462080687
2016-09-02,CA-2016-135391,2016-11-02,Second Class,FA-14230,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,0.002259506814921705
2016-09-02,CA-2016-101007,,Second Class,MS-17980,Corporate,United States,Dallas,Texas,75220.0,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,0.0011568400597186394
2016-09-02,US-2016-153374,,Second Class,JF-15565,Consumer,United States,Decatur,Illinois,62521.0,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,479.952,0.027395005792772025
2016-09-03,CA-2016-123155,2016-12-03,First Class,NS-18640,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,0.006455309252423254
2016-09-03,CA-2016-123155,2016-12-03,First Class,NS-18640,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,359.88,0.020533511046153943
2016-09-03,CA-2016-110345,2016-11-03,Second Class,TG-21310,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,4.608,0.0002315508754188859
2016-09-04,CA-2016-142027,,Standard Class,JK-15370,Consumer,United States,Long Beach,California,90805.0,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,369.912,0.02110678804077444
2016-09-04,CA-2016-116512,,Standard Class,MC-18100,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,0.0009934058287961287
2016-09-04,CA-2016-101000,,Standard Class,IG-15085,Consumer,United States,Norwich,Connecticut,6360.0,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,0.02111981706337945
2016-09-05,CA-2016-155635,,Standard Class,ME-17725,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",48.81,0.002757466915711481
2016-09-06,CA-2016-144190,,Standard Class,NC-18415,Consumer,United States,Royal Oak,Michigan,48073.0,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,12.96,0.000708824545581407
2016-09-06,CA-2016-101868,,Standard Class,MJ-17740,Consumer,United States,Miami,Florida,33178.0,South,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,0.002169446553406364
2016-09-06,CA-2016-110947,,Standard Class,AG-10765,Home Office,United States,Hampton,Virginia,23666.0,South,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,113.1,0.00643130842130876
2016-09-06,CA-2016-141012,2016-11-06,Second Class,TG-21640,Consumer,United States,Pocatello,Idaho,83201.0,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,0.02027521638749319
2016-09-06,CA-2016-101868,,Standard Class,MJ-17740,Consumer,United States,Miami,Florida,33178.0,South,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,72.6,0.004116942563839638
2016-09-06,CA-2016-101868,,Standard Class,MJ-17740,Consumer,United States,Miami,Florida,33178.0,South,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,0.0036369259415497475
2016-09-06,CA-2016-141012,2016-11-06,Second Class,TG-21640,Consumer,United States,Pocatello,Idaho,83201.0,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,0.007989990967687224
2016-09-07,CA-2016-132626,,Standard Class,BT-11680,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,98.21,0.00558042181346394
2016-09-07,CA-2016-123456,,Standard Class,KN-16450,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632,0.0027472951349058142
2016-09-07,CA-2016-132626,,Standard Class,BT-11680,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,43.68,0.0024643139070987257
2016-09-07,CA-2016-132626,,Standard Class,BT-11680,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,0.00087111587978418
2016-09-07,CA-2016-153626,,Standard Class,EB-13870,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",5.16,0.0002630948248836503
2016-09-07,CA-2016-132626,,Standard Class,BT-11680,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,153.36,0.00873195951814103
2016-09-07,CA-2016-135314,,Second Class,MC-17575,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.982,0.015396304580604335
2016-09-07,CA-2016-111094,,Standard Class,CB-12535,Corporate,United States,Franklin,Massachusetts,2038.0,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,0.006993613607419776
2016-09-07,CA-2016-132626,,Standard Class,BT-11680,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,79.36,0.004503241655111028
2016-09-07,CA-2016-111094,,Standard Class,CB-12535,Corporate,United States,Franklin,Massachusetts,2038.0,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,0.00034424049198503675
2016-09-07,CA-2016-132626,,Standard Class,BT-11680,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39,0.0006762519890688787
2016-09-07,CA-2016-132626,,Standard Class,BT-11680,Consumer,United States,Clinton,Maryland,20735.0,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97,0.026538861860016413
2016-09-07,CA-2016-132626,,Standard Class,BT-11680,Consumer,United States,Clinton,Maryland,20735.0,East,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,0.010366301827366137
2016-09-07,CA-2016-132626,,Standard Class,BT-11680,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",84.09,0.004773536729329027
2016-09-08,CA-2016-131338,2016-12-08,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,0.0141287178287431
2016-09-08,CA-2016-131338,2016-12-08,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,0.008179940402507652
2016-09-08,CA-2016-131338,2016-12-08,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,0.055967309496546
2016-09-08,CA-2016-128013,,Standard Class,MF-18250,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,0.0005408187277799448
2016-09-08,CA-2016-131338,2016-12-08,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,0.00032023966087054215
2016-09-08,CA-2016-128013,,Standard Class,MF-18250,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,144.12,0.008203941233622147
2016-09-08,CA-2016-163055,,Standard Class,DS-13180,Corporate,United States,Detroit,Michigan,48227.0,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,9.394611036245027e-05
2016-09-08,CA-2016-163055,,Standard Class,DS-13180,Corporate,United States,Detroit,Michigan,48227.0,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,0.03553803063123215
2016-09-08,CA-2016-131338,2016-12-08,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,0.0026563205560146824
